timestamp,tick,last_digit,volatility,trend,volatility_measure
2024-08-14T15:58:13.637671,1,1,R_50,uptrend,8
2024-08-14T15:58:13.637671,2,2,R_50,uptrend,8
2024-08-14T15:58:13.637671,2,2,R_50,uptrend,8
2024-08-14T15:58:13.637671,2,2,R_50,uptrend,8
2024-08-14T15:58:13.637671,7,7,R_50,uptrend,8
2024-08-14T15:58:13.637671,7,7,R_50,uptrend,8
2024-08-14T15:58:13.637671,4,4,R_50,uptrend,8
2024-08-14T15:58:13.637671,8,8,R_50,uptrend,8
2024-08-14T15:58:13.637671,5,5,R_50,uptrend,8
2024-08-14T15:58:13.637671,7,7,R_50,uptrend,8
2024-08-14T15:58:13.637671,8,8,R_50,uptrend,8
2024-08-14T15:58:13.637671,5,5,R_50,uptrend,8
2024-08-14T15:58:13.637671,4,4,R_50,uptrend,8
2024-08-14T15:58:13.637671,3,3,R_50,uptrend,8
2024-08-14T15:58:13.637671,9,9,R_50,uptrend,8
2024-08-14T15:58:13.637671,2,2,R_50,uptrend,8
2024-08-14T15:58:13.637671,7,7,R_50,uptrend,8
2024-08-14T15:58:13.637671,4,4,R_50,uptrend,8
2024-08-14T15:58:13.637671,3,3,R_50,uptrend,8
2024-08-14T15:58:13.637671,1,1,R_50,uptrend,8
2024-08-14T15:58:13.637671,1,1,R_50,uptrend,8
2024-08-14T15:58:13.637671,6,6,R_50,uptrend,8
2024-08-14T15:58:13.637671,3,3,R_50,uptrend,8
2024-08-14T15:58:13.637671,2,2,R_50,uptrend,8
2024-08-14T15:58:13.637671,3,3,R_50,uptrend,8
2024-08-14T15:58:13.637671,9,9,R_50,uptrend,8
2024-08-14T15:58:13.774576,6,6,R_25,uptrend,8
2024-08-14T15:58:13.774576,1,1,R_25,uptrend,8
2024-08-14T15:58:13.774576,3,3,R_25,uptrend,8
2024-08-14T15:58:13.774576,7,7,R_25,uptrend,8
2024-08-14T15:58:13.774576,5,5,R_25,uptrend,8
2024-08-14T15:58:13.774576,3,3,R_25,uptrend,8
2024-08-14T15:58:13.774576,9,9,R_25,uptrend,8
2024-08-14T15:58:13.774576,9,9,R_25,uptrend,8
2024-08-14T15:58:13.774576,6,6,R_25,uptrend,8
2024-08-14T15:58:13.774576,5,5,R_25,uptrend,8
2024-08-14T15:58:13.774576,7,7,R_25,uptrend,8
2024-08-14T15:58:13.774576,5,5,R_25,uptrend,8
2024-08-14T15:58:13.774576,3,3,R_25,uptrend,8
2024-08-14T15:58:13.774576,9,9,R_25,uptrend,8
2024-08-14T15:58:13.774576,3,3,R_25,uptrend,8
2024-08-14T15:58:13.774576,3,3,R_25,uptrend,8
2024-08-14T15:58:13.774576,9,9,R_25,uptrend,8
2024-08-14T15:58:13.774576,4,4,R_25,uptrend,8
2024-08-14T15:58:13.774576,4,4,R_25,uptrend,8
2024-08-14T15:58:13.774576,4,4,R_25,uptrend,8
2024-08-14T15:58:13.774576,6,6,R_25,uptrend,8
2024-08-14T15:58:13.774576,5,5,R_25,uptrend,8
2024-08-14T15:58:13.774576,5,5,R_25,uptrend,8
2024-08-14T15:58:13.774576,2,2,R_25,uptrend,8
2024-08-14T15:58:13.774576,8,8,R_25,uptrend,8
2024-08-14T15:58:13.774576,5,5,R_25,uptrend,8
2024-08-14T15:58:13.774576,1,1,R_25,uptrend,8
2024-08-14T15:58:13.774576,4,4,R_25,uptrend,8
2024-08-14T15:58:13.774576,9,9,R_25,uptrend,8
2024-08-14T15:58:13.774576,4,4,R_25,uptrend,8
2024-08-14T15:58:13.774576,9,9,R_25,uptrend,8
2024-08-14T15:58:13.774576,9,9,R_25,uptrend,8
2024-08-14T15:58:13.774576,3,3,R_25,uptrend,8
2024-08-14T15:58:13.774576,3,3,R_25,uptrend,8
2024-08-14T15:58:13.774576,8,8,R_25,uptrend,8
2024-08-14T15:58:13.774576,6,6,R_25,uptrend,8
2024-08-14T15:58:13.774576,9,9,R_25,uptrend,8
2024-08-14T15:58:13.774576,6,6,R_25,uptrend,8
2024-08-14T15:58:13.774576,2,2,R_25,uptrend,8
2024-08-14T15:58:13.774576,3,3,R_25,uptrend,8
2024-08-14T15:58:13.774576,4,4,R_25,uptrend,8
2024-08-14T15:58:13.774576,3,3,R_25,uptrend,8
2024-08-14T15:58:13.774576,7,7,R_25,uptrend,8
2024-08-14T15:58:13.774576,3,3,R_25,uptrend,8
2024-08-14T15:58:13.774576,3,3,R_25,uptrend,8
2024-08-14T15:58:13.774576,6,6,R_25,uptrend,8
2024-08-14T15:58:13.774576,6,6,R_25,uptrend,8
2024-08-14T15:58:13.774576,4,4,R_25,uptrend,8
2024-08-14T15:58:13.774576,7,7,R_25,uptrend,8
2024-08-14T15:58:13.774576,1,1,R_25,uptrend,8
2024-08-14T15:58:13.774576,6,6,R_25,uptrend,8
2024-08-14T15:58:13.774576,1,1,R_25,uptrend,8
2024-08-14T15:58:13.774576,1,1,R_25,uptrend,8
2024-08-14T15:58:13.774576,6,6,R_25,uptrend,8
2024-08-14T15:58:13.774576,7,7,R_25,uptrend,8
2024-08-14T15:58:13.774576,2,2,R_25,uptrend,8
2024-08-14T15:58:13.774576,7,7,R_25,uptrend,8
2024-08-14T15:58:13.774576,8,8,R_25,uptrend,8
2024-08-14T15:58:13.774576,3,3,R_25,uptrend,8
2024-08-14T15:58:13.774576,7,7,R_25,uptrend,8
2024-08-14T15:58:13.876334,8,8,R_75,downtrend,8
2024-08-14T15:58:13.876334,3,3,R_75,downtrend,8
2024-08-14T15:58:13.876334,5,5,R_75,downtrend,8
2024-08-14T15:58:13.876334,7,7,R_75,downtrend,8
2024-08-14T15:58:13.876334,8,8,R_75,downtrend,8
2024-08-14T15:58:13.876334,9,9,R_75,downtrend,8
2024-08-14T15:58:13.876334,6,6,R_75,downtrend,8
2024-08-14T15:58:13.876334,1,1,R_75,downtrend,8
2024-08-14T15:58:13.876334,5,5,R_75,downtrend,8
2024-08-14T15:58:13.876334,2,2,R_75,downtrend,8
2024-08-14T15:58:13.876334,8,8,R_75,downtrend,8
2024-08-14T15:58:13.876334,8,8,R_75,downtrend,8
2024-08-14T15:58:13.876334,5,5,R_75,downtrend,8
2024-08-14T15:58:13.876334,2,2,R_75,downtrend,8
2024-08-14T15:58:13.876334,4,4,R_75,downtrend,8
2024-08-14T15:58:13.876334,1,1,R_75,downtrend,8
2024-08-14T15:58:13.876334,3,3,R_75,downtrend,8
2024-08-14T15:58:13.876334,2,2,R_75,downtrend,8
2024-08-14T15:58:13.876334,9,9,R_75,downtrend,8
2024-08-14T15:58:13.876334,1,1,R_75,downtrend,8
2024-08-14T15:58:13.876334,3,3,R_75,downtrend,8
2024-08-14T15:58:13.876334,7,7,R_75,downtrend,8
2024-08-14T15:58:13.876334,5,5,R_75,downtrend,8
2024-08-14T15:58:13.876334,4,4,R_75,downtrend,8
2024-08-14T15:58:13.876334,8,8,R_75,downtrend,8
2024-08-14T15:58:13.876334,5,5,R_75,downtrend,8
2024-08-14T15:58:13.876334,1,1,R_75,downtrend,8
2024-08-14T15:58:13.876334,4,4,R_75,downtrend,8
2024-08-14T15:58:13.876334,1,1,R_75,downtrend,8
2024-08-14T15:58:13.876334,1,1,R_75,downtrend,8
2024-08-14T15:58:13.876334,3,3,R_75,downtrend,8
2024-08-14T15:58:13.876334,3,3,R_75,downtrend,8
2024-08-14T15:58:13.876334,9,9,R_75,downtrend,8
2024-08-14T15:58:13.876334,3,3,R_75,downtrend,8
2024-08-14T15:58:13.876334,6,6,R_75,downtrend,8
2024-08-14T15:58:13.876334,2,2,R_75,downtrend,8
2024-08-14T15:58:13.876334,9,9,R_75,downtrend,8
2024-08-14T15:58:13.876334,3,3,R_75,downtrend,8
2024-08-14T15:58:13.876334,2,2,R_75,downtrend,8
2024-08-14T15:58:13.876334,9,9,R_75,downtrend,8
2024-08-14T15:58:13.876334,7,7,R_75,downtrend,8
2024-08-14T15:58:13.876334,7,7,R_75,downtrend,8
2024-08-14T15:58:13.876334,7,7,R_75,downtrend,8
2024-08-14T15:58:13.876334,9,9,R_75,downtrend,8
2024-08-14T15:58:13.876334,2,2,R_75,downtrend,8
2024-08-14T15:58:13.876334,3,3,R_75,downtrend,8
2024-08-14T15:58:13.876334,4,4,R_75,downtrend,8
2024-08-14T15:58:13.876334,3,3,R_75,downtrend,8
2024-08-14T15:58:13.876334,5,5,R_75,downtrend,8
2024-08-14T15:58:13.876334,4,4,R_75,downtrend,8
2024-08-14T15:58:13.876334,4,4,R_75,downtrend,8
2024-08-14T15:58:13.876334,3,3,R_75,downtrend,8
2024-08-14T15:58:13.876334,1,1,R_75,downtrend,8
2024-08-14T15:58:13.876334,9,9,R_75,downtrend,8
2024-08-14T15:58:13.876334,9,9,R_75,downtrend,8
2024-08-14T15:58:13.876334,7,7,R_75,downtrend,8
2024-08-14T15:58:13.876334,9,9,R_75,downtrend,8
2024-08-14T15:58:13.876334,1,1,R_75,downtrend,8
2024-08-14T15:58:13.876334,5,5,R_75,downtrend,8
2024-08-14T15:58:13.876334,1,1,R_75,downtrend,8
2024-08-14T15:58:13.896659,7,7,R_10,neutral,8
2024-08-14T15:58:13.896659,6,6,R_10,neutral,8
2024-08-14T15:58:13.896659,9,9,R_10,neutral,8
2024-08-14T15:58:13.896659,5,5,R_10,neutral,8
2024-08-14T15:58:13.896659,1,1,R_10,neutral,8
2024-08-14T15:58:13.896659,3,3,R_10,neutral,8
2024-08-14T15:58:13.896659,9,9,R_10,neutral,8
2024-08-14T15:58:13.896659,2,2,R_10,neutral,8
2024-08-14T15:58:13.896659,5,5,R_10,neutral,8
2024-08-14T15:58:13.896659,7,7,R_10,neutral,8
2024-08-14T15:58:13.896659,8,8,R_10,neutral,8
2024-08-14T15:58:13.896659,9,9,R_10,neutral,8
2024-08-14T15:58:13.896659,2,2,R_10,neutral,8
2024-08-14T15:58:13.896659,2,2,R_10,neutral,8
2024-08-14T15:58:13.896659,5,5,R_10,neutral,8
2024-08-14T15:58:13.896659,9,9,R_10,neutral,8
2024-08-14T15:58:13.896659,1,1,R_10,neutral,8
2024-08-14T15:58:13.896659,5,5,R_10,neutral,8
2024-08-14T15:58:13.896659,4,4,R_10,neutral,8
2024-08-14T15:58:13.896659,3,3,R_10,neutral,8
2024-08-14T15:58:13.896659,6,6,R_10,neutral,8
2024-08-14T15:58:13.896659,7,7,R_10,neutral,8
2024-08-14T15:58:13.896659,8,8,R_10,neutral,8
2024-08-14T15:58:13.896659,9,9,R_10,neutral,8
2024-08-14T15:58:13.896659,7,7,R_10,neutral,8
2024-08-14T15:58:13.896659,5,5,R_10,neutral,8
2024-08-14T15:58:13.896659,2,2,R_10,neutral,8
2024-08-14T15:58:13.896659,6,6,R_10,neutral,8
2024-08-14T15:58:13.896659,1,1,R_10,neutral,8
2024-08-14T15:58:13.896659,3,3,R_10,neutral,8
2024-08-14T15:58:13.896659,8,8,R_10,neutral,8
2024-08-14T15:58:13.896659,6,6,R_10,neutral,8
2024-08-14T15:58:13.896659,1,1,R_10,neutral,8
2024-08-14T15:58:13.896659,4,4,R_10,neutral,8
2024-08-14T15:58:13.896659,3,3,R_10,neutral,8
2024-08-14T15:58:13.896659,5,5,R_10,neutral,8
2024-08-14T15:58:13.896659,8,8,R_10,neutral,8
2024-08-14T15:58:13.896659,2,2,R_10,neutral,8
2024-08-14T15:58:13.896659,3,3,R_10,neutral,8
2024-08-14T15:58:13.896659,4,4,R_10,neutral,8
2024-08-14T15:58:13.896659,1,1,R_10,neutral,8
2024-08-14T15:58:13.896659,3,3,R_10,neutral,8
2024-08-14T15:58:13.896659,9,9,R_10,neutral,8
2024-08-14T15:58:13.896659,6,6,R_10,neutral,8
2024-08-14T15:58:13.896659,6,6,R_10,neutral,8
2024-08-14T15:58:13.896659,5,5,R_10,neutral,8
2024-08-14T15:58:13.896659,9,9,R_10,neutral,8
2024-08-14T15:58:13.896659,7,7,R_10,neutral,8
2024-08-14T15:58:13.896659,2,2,R_10,neutral,8
2024-08-14T15:58:13.896659,7,7,R_10,neutral,8
2024-08-14T15:58:13.896659,1,1,R_10,neutral,8
2024-08-14T15:58:13.896659,7,7,R_10,neutral,8
2024-08-14T15:58:13.896659,8,8,R_10,neutral,8
2024-08-14T15:58:13.896659,3,3,R_10,neutral,8
2024-08-14T15:58:13.896659,6,6,R_10,neutral,8
2024-08-14T15:58:13.896659,6,6,R_10,neutral,8
2024-08-14T15:58:13.896659,2,2,R_10,neutral,8
2024-08-14T15:58:13.896659,6,6,R_10,neutral,8
2024-08-14T15:58:13.896659,8,8,R_10,neutral,8
2024-08-14T15:58:13.896659,7,7,R_10,neutral,8
2024-08-14T15:58:13.932498,3,3,R_100,downtrend,8
2024-08-14T15:58:13.932498,6,6,R_100,downtrend,8
2024-08-14T15:58:13.932498,4,4,R_100,downtrend,8
2024-08-14T15:58:13.932498,8,8,R_100,downtrend,8
2024-08-14T15:58:13.932498,5,5,R_100,downtrend,8
2024-08-14T15:58:13.932498,2,2,R_100,downtrend,8
2024-08-14T15:58:13.932498,1,1,R_100,downtrend,8
2024-08-14T15:58:13.932498,7,7,R_100,downtrend,8
2024-08-14T15:58:13.932498,6,6,R_100,downtrend,8
2024-08-14T15:58:13.932498,4,4,R_100,downtrend,8
2024-08-14T15:58:13.932498,8,8,R_100,downtrend,8
2024-08-14T15:58:13.932498,3,3,R_100,downtrend,8
2024-08-14T15:58:13.932498,7,7,R_100,downtrend,8
2024-08-14T15:58:13.932498,8,8,R_100,downtrend,8
2024-08-14T15:58:13.932498,7,7,R_100,downtrend,8
2024-08-14T15:58:13.932498,4,4,R_100,downtrend,8
2024-08-14T15:58:13.932498,4,4,R_100,downtrend,8
2024-08-14T15:58:13.932498,1,1,R_100,downtrend,8
2024-08-14T15:58:13.932498,2,2,R_100,downtrend,8
2024-08-14T15:58:13.932498,2,2,R_100,downtrend,8
2024-08-14T15:58:13.932498,7,7,R_100,downtrend,8
2024-08-14T15:58:13.932498,3,3,R_100,downtrend,8
2024-08-14T15:58:13.932498,4,4,R_100,downtrend,8
2024-08-14T15:58:13.932498,9,9,R_100,downtrend,8
2024-08-14T15:58:13.932498,1,1,R_100,downtrend,8
2024-08-14T15:58:13.932498,6,6,R_100,downtrend,8
2024-08-14T15:58:13.932498,2,2,R_100,downtrend,8
2024-08-14T15:58:13.932498,4,4,R_100,downtrend,8
2024-08-14T15:58:13.932498,7,7,R_100,downtrend,8
2024-08-14T15:58:13.932498,8,8,R_100,downtrend,8
2024-08-14T15:58:13.932498,2,2,R_100,downtrend,8
2024-08-14T15:58:13.932498,1,1,R_100,downtrend,8
2024-08-14T15:58:13.932498,3,3,R_100,downtrend,8
2024-08-14T15:58:13.932498,5,5,R_100,downtrend,8
2024-08-14T15:58:13.932498,4,4,R_100,downtrend,8
2024-08-14T15:58:13.932498,2,2,R_100,downtrend,8
2024-08-14T15:58:13.932498,1,1,R_100,downtrend,8
2024-08-14T15:58:13.932498,5,5,R_100,downtrend,8
2024-08-14T15:58:13.932498,9,9,R_100,downtrend,8
2024-08-14T15:58:13.932498,8,8,R_100,downtrend,8
2024-08-14T15:58:13.932498,4,4,R_100,downtrend,8
2024-08-14T15:58:13.932498,2,2,R_100,downtrend,8
2024-08-14T15:58:13.932498,6,6,R_100,downtrend,8
2024-08-14T15:58:13.932498,3,3,R_100,downtrend,8
2024-08-14T15:58:13.932498,8,8,R_100,downtrend,8
2024-08-14T15:58:13.932498,3,3,R_100,downtrend,8
2024-08-14T15:58:13.932498,2,2,R_100,downtrend,8
2024-08-14T15:58:13.932498,4,4,R_100,downtrend,8
2024-08-14T15:58:13.932498,4,4,R_100,downtrend,8
2024-08-14T15:58:13.932498,9,9,R_100,downtrend,8
2024-08-14T15:58:13.932498,2,2,R_100,downtrend,8
2024-08-14T15:58:13.932498,1,1,R_100,downtrend,8
2024-08-14T15:58:13.932498,2,2,R_100,downtrend,8
2024-08-14T15:58:13.932498,2,2,R_100,downtrend,8
2024-08-14T15:58:13.932498,6,6,R_100,downtrend,8
2024-08-14T15:58:13.932498,7,7,R_100,downtrend,8
2024-08-14T15:58:13.932498,9,9,R_100,downtrend,8
2024-08-14T15:58:13.932498,5,5,R_100,downtrend,8
2024-08-14T15:58:13.932498,2,2,R_100,downtrend,8
2024-08-14T15:58:13.932498,1,1,R_100,downtrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,5,5,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,2,2,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,5,5,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,5,5,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,2,2,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,5,5,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,5,5,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,2,2,R_50,uptrend,8
2024-08-14T15:58:15.276463,6,6,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,2,2,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,5,5,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,5,5,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,6,6,R_50,uptrend,8
2024-08-14T15:58:15.276463,5,5,R_50,uptrend,8
2024-08-14T15:58:15.276463,6,6,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,6,6,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,6,6,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,2,2,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,6,6,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,2,2,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,2,2,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,5,5,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,2,2,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,2,2,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,2,2,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,5,5,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,2,2,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,5,5,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,6,6,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,6,6,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,6,6,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,2,2,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,5,5,R_50,uptrend,8
2024-08-14T15:58:15.276463,6,6,R_50,uptrend,8
2024-08-14T15:58:15.276463,5,5,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,6,6,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,5,5,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,3,3,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,6,6,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,6,6,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,8,8,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,4,4,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
2024-08-14T15:58:15.276463,7,7,R_50,uptrend,8
2024-08-14T15:58:15.276463,9,9,R_50,uptrend,8
2024-08-14T15:58:15.276463,1,1,R_50,uptrend,8
